,index,ID,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet,regex_clean_tweets,lemmed_tweet,nouns,proper_nouns,geopolitical_ents,aerial_(fly-over),drills/exercises,environmental,fire,infrastructure,mass_transit_disruption,mass_transit_restoration,missing_adult,missing_child/adolescent,parking,public_awareness,public_health,road_closure,school_notification,structural,utility,weather,temperature_f,wind_dir_degrees,wind_speed_mph,broken_clouds,drizzle,dust,few_clouds,fog,freezing_rain,haze,heavy_intensity_drizzle,heavy_intensity_rain,heavy_snow,heavy_thunderstorm,light_intensity_drizzle,light_intensity_shower_rain,light_rain,light_rain_and_snow,light_snow,mist,moderate_rain,overcast_clouds,proximity_thunderstorm,proximity_thunderstorm_with_drizzle,proximity_thunderstorm_with_rain,sand,sand/dust_whirls,scattered_clouds,shower_rain,sky_is_clear,smoke,snow,squalls,thunderstorm,thunderstorm_with_heavy_rain,thunderstorm_with_light_drizzle,thunderstorm_with_light_rain,thunderstorm_with_rain,very_heavy_rain,outage
300,34,263078351961473025,2012-10-29 20:00:00,no media,False,False,no media,2.0,0.0,0.0,RT @JohnCLiu : @ConEdison  website posting updates on  power   outage  information every 15 minutes  http:// bit.ly/vy0kvV    #Sandy,/JustAntonioNow/status/263078351961473025,16716960.0,JustAntonioNow,RT JohnCLiu ConEdison website posting updates power outage information every minutes vy kvV Sandy,RT JohnCLiu ConEdison website posting update power outage information every minute vy kvV Sandy ,website update power outage information minute vy ,RT JohnCLiu ConEdison kvV Sandy ,Sandy ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310,3116,263084250734161921,2012-10-29 21:00:00,no media,True,False,no media,0.0,0.0,0.0,"@ YourAnonNews  wow, that map from  ConEd  is rubbish, saying only a dozen or so  power   outages  in Manhattan--everything below 30 ST",/mikemuch/status/263084250734161921,7934672.0,mikemuch,YourAnonNews wow map ConEd rubbish saying dozen power outages Manhattan everything ST,YourAnonNews wow map ConEd rubbish saying dozen power outage Manhattan everything ST ,YourAnonNews map rubbish dozen power outage everything ,ConEd Manhattan ST ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.7,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
323,4229,263093672072065025,2012-10-29 21:00:00,no media,False,False,no media,0.0,0.0,0.0,"What we saw before re  power   outage  was  ConED  transformers at 14th and d go out, immediately causing the  power  from 14 to 36 go out. #Sandy",/MarcusCohn/status/263093672072065025,15520445.0,MarcusCohn,What saw power outage ConED transformers th go immediately causing power go Sandy,What saw power outage ConED transformer th go immediately causing power go Sandy ,power outage transformer power ,ConED Sandy ,Sandy ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.7,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
327,3255,263096200595636226,2012-10-29 21:00:00,no media,False,False,no media,2.0,0.0,44.0,# ConEd  reporting  power   outages  to a large section of Manhattan stretching from East 39th Street to the lower tip of Manhattan,/ConEdison/status/263096200595636226,20262083.0,ConEdison,ConEd reporting power outages large section Manhattan stretching East th Street lower tip Manhattan,ConEd reporting power outage large section Manhattan stretching East th Street lower tip Manhattan ,ConEd reporting power outage section Street tip ,Manhattan East th Manhattan ,Manhattan Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.7,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328,444,263096312721985537,2012-10-29 21:00:00,no media,False,False,no media,0.0,0.0,1.0,RT @ConEdison : #ConEd  reporting  power   outages  to a large section of Manhattan stretching from East 39th Street to the lower tip of Manhattan,/tdsamuelson/status/263096312721985537,63756278.0,tdsamuelson,RT ConEdison ConEd reporting power outages large section Manhattan stretching East th Street lower tip Manhattan,RT ConEdison ConEd reporting power outage large section Manhattan stretching East th Street lower tip Manhattan ,power outage section Street tip ,RT ConEdison ConEd Manhattan East th Manhattan ,Manhattan Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.7,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
329,2060,263096815350583296,2012-10-29 21:00:00,no media,False,False,no media,0.0,0.0,0.0,They're only noticing *now*? / RT @ConEdison : #ConEd  reporting  power   outages  to a large section of Manhattan…,/vermicelli/status/263096815350583296,19521481.0,vermicelli,They noticing RT ConEdison ConEd reporting power outages large section Manhattan,They noticing RT ConEdison ConEd reporting power outage large section Manhattan ,power outage section ,RT ConEdison ConEd Manhattan ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.7,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
335,2971,263097445712527361,2012-10-29 21:00:00,no media,False,False,no media,0.0,0.0,0.0,live on 39th. “@ConEdison :  power   outages  to a large section of Manhattan stretching from East 39th Street to the lower tip of Manhattan”,/AnneMcKass/status/263097445712527361,27564945.0,AnneMcKass,live th ConEdison power outages large section Manhattan stretching East th Street lower tip Manhattan,live th ConEdison power outage large section Manhattan stretching East th Street lower tip Manhattan ,power outage section Street tip ,ConEdison Manhattan East th Manhattan ,Manhattan Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.7,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
337,2203,263097674016894977,2012-10-29 21:00:00,no media,False,False,no media,0.0,0.0,0.0,RT @ConEdison : #ConEd  reporting  power   outages  to a large section of Manhattan stretching from East 39th Street to the lower tip of Manhattan,/EmpressNay/status/263097674016894977,51946470.0,EmpressNay,RT ConEdison ConEd reporting power outages large section Manhattan stretching East th Street lower tip Manhattan,RT ConEdison ConEd reporting power outage large section Manhattan stretching East th Street lower tip Manhattan ,power outage section Street tip ,RT ConEdison ConEd Manhattan East th Manhattan ,Manhattan Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.7,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
341,4361,263098510147215361,2012-10-29 22:00:00,no media,False,False,no media,0.0,0.0,1.0,ConEd  reporting that the flooding problems in lower-Manhattan have resulted in  power   outages  from 37th Street south to Battery City. #sandy,/newsbell/status/263098510147215361,24620525.0,newsbell,ConEd reporting flooding problems lower Manhattan resulted power outages th Street south Battery City sandy,ConEd reporting flooding problem lower Manhattan resulted power outage th Street south Battery City sandy ,ConEd reporting flooding problem power outage south sandy ,Manhattan th Street Battery City ,Manhattan Battery City ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.22,40.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
344,2596,263098734295011328,2012-10-29 22:00:00,no media,False,False,no media,1.0,0.0,0.0,"# ConEd  reporting  power   outages  to a large section of Manhattan from East 39th Street to the lower tip of Manhattan"".  Candelabra's rock!",/freddya29/status/263098734295011328,16061730.0,freddya29,ConEd reporting power outages large section Manhattan East th Street lower tip Manhattan Candelabra rock,ConEd reporting power outage large section Manhattan East th Street lower tip Manhattan Candelabra rock ,ConEd reporting power outage section Street tip rock ,Manhattan East th Manhattan Candelabra ,Manhattan Manhattan Candelabra ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.22,40.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345,3062,263099679099727872,2012-10-29 22:00:00,no media,False,False,no media,0.0,0.0,0.0,MT @RickSanchezTV : #NYC  Mayor Bloomberg: widespread #ConEd   power   outages  from 35th Street (from E to W) on south. Taxis ordered off  streets,/allenmireles/status/263099679099727872,11314342.0,allenmireles,MT RickSanchezTV NYC Mayor Bloomberg widespread ConEd power outages th Street E W south Taxis ordered streets,MT RickSanchezTV NYC Mayor Bloomberg widespread ConEd power outage th Street E W south Taxis ordered street ,power outage south street ,MT RickSanchezTV NYC Mayor Bloomberg ConEd th Street E W Taxis ,MT ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.22,40.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
346,3453,263100010504269826,2012-10-29 22:00:00,no media,False,False,no media,0.0,0.0,3.0,MT @cnnbrk   ConEd   Power   outage  in Manhattan has taken out almost everything from 39th Street on down #Sandy  | This is why our website is down,/PeoplesWorld/status/263100010504269826,17544850.0,PeoplesWorld,MT cnnbrk ConEd Power outage Manhattan taken almost everything th Street Sandy This website,MT cnnbrk ConEd Power outage Manhattan taken almost everything th Street Sandy This website ,outage everything website ,MT ConEd Power Manhattan th Street Sandy ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.22,40.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
357,1636,263104335335010304,2012-10-29 22:00:00,no media,False,False,no media,0.0,1.0,0.0,Power   outages  for a LONG time @laurzins : Holy Fucking Shit -  ConEd  Plant blows up in NYC  http://www. youtube.com/watch?v=ZAqYZ4 33TeQ&feature=youtu.be   … ””,/Heavy_4/status/263104335335010304,341678738.0,Heavy_4,Power outages LONG time laurzins Holy Fucking Shit ConEd Plant blows NYC youtube watch v ZAqYZ TeQ feature youtu,Power outage LONG time laurzins Holy Fucking Shit ConEd Plant blow NYC youtube watch v ZAqYZ TeQ feature youtu ,Power outage time laurzins blow youtube TeQ feature youtu ,Holy Fucking Shit ConEd Plant NYC ,TeQ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.22,40.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
406,1181,263256374954319872,2012-10-30 08:00:00,no media,False,False,no media,0.0,0.0,1.0,"ConEd  re  power   outages  in Manhattan: ""Don't be surprised if this takes a week, before you get  power  back on"" #Sandy",/radhikasainath/status/263256374954319872,150157383.0,radhikasainath,ConEd power outages Manhattan Don surprised takes week get power back Sandy,ConEd power outage Manhattan Don surprised take week get power back Sandy ,ConEd power outage week power ,Manhattan Don Sandy ,Sandy ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.16,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,3056,263309769362780161,2012-10-30 12:00:00,no media,False,False,no media,0.0,0.0,0.0,Millions without  power  in US after Hurricane Sandy: #Sandy  is the largest storm-related  outage  in #ConEd  history...  http:// bit.ly/V4ZyzM  ,/AlanMullally/status/263309769362780161,25828119.0,AlanMullally,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history V ZyzM,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history V ZyzM ,Millions power storm outage history V ,US Hurricane Sandy Sandy ConEd ZyzM ,US ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.41,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,4069,263309815739191298,2012-10-30 12:00:00,no media,False,False,no media,0.0,0.0,0.0,Millions without  power  in US after Hurricane Sandy: #Sandy  is the largest storm-related  outage  in #ConEd  history...  http:// bit.ly/V4ZyQz  ,/curiositiesnow/status/263309815739191298,121177878.0,curiositiesnow,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history V ZyQz,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history V ZyQz ,Millions power storm outage history V ,US Hurricane Sandy Sandy ConEd ZyQz ,US ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.41,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,40,263309823989399554,2012-10-30 12:00:00,no media,False,False,no media,0.0,0.0,0.0,Millions without  power  in US after Hurricane Sandy: #Sandy  is the largest storm-related  outage  in #ConEd  history...  http:// bit.ly/V4ZyQz  ,/socialnewsroom/status/263309823989399554,75036741.0,socialnewsroom,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history V ZyQz,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history V ZyQz ,Millions power storm outage history V ,US Hurricane Sandy Sandy ConEd ZyQz ,US ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.41,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2844,263309830616387586,2012-10-30 12:00:00,no media,False,False,no media,0.0,0.0,0.0,Millions without  power  in US after Hurricane Sandy: #Sandy  is the largest storm-related  outage  in #ConEd  history...  http:// bit.ly/V4ZyQz  ,/xtradedirect/status/263309830616387586,86774090.0,xtradedirect,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history V ZyQz,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history V ZyQz ,Millions power storm outage history V ,US Hurricane Sandy Sandy ConEd ZyQz ,US ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.41,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,2292,263309838505885697,2012-10-30 12:00:00,no media,False,False,no media,0.0,0.0,0.0,Millions without  power  in US after Hurricane Sandy: #Sandy  is the largest storm-related  outage  in #ConEd  history...  http:// adf.ly/EBl9p  ,/hantucantik1/status/263309838505885697,349535063.0,hantucantik1,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history adf EBl p,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history adf EBl p ,Millions power storm outage history adf EBl p ,US Hurricane Sandy Sandy ConEd ,US ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.41,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,2198,263309843606163456,2012-10-30 12:00:00,no media,False,False,no media,0.0,0.0,0.0,Millions without  power  in US after Hurricane Sandy: #Sandy  is the largest storm-related  outage  in #ConEd  h...  http:// adf.ly/EBl9w    #tech,/techinfomax/status/263309843606163456,440454798.0,techinfomax,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd h adf EBl w tech,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd h adf EBl w tech ,Millions power storm outage adf EBl tech ,US Hurricane Sandy Sandy ConEd ,US ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.41,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,871,263309847800471552,2012-10-30 12:00:00,no media,False,False,no media,0.0,0.0,0.0,Millions without  power  in US after Hurricane Sandy: #Sandy  is the largest storm-related  outage  in #ConEd  history...  http:// bit.ly/XT8OH0  ,/breakfastbuffet/status/263309847800471552,198198457.0,breakfastbuffet,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history XT OH,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history XT OH ,Millions power storm outage history ,US Hurricane Sandy Sandy ConEd XT OH ,US ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.41,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,1692,263309854603624448,2012-10-30 12:00:00,no media,False,False,no media,0.0,0.0,0.0,Millions without  power  in US after Hurricane Sandy: #Sandy  is the largest storm-related  outage  in #ConEd  history...  http:// bit.ly/SenFHV  ,/mkcrss_biz/status/263309854603624448,206671721.0,mkcrss_biz,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history SenFHV,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history SenFHV ,Millions power storm outage history ,US Hurricane Sandy Sandy ConEd ,US ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.41,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,3533,263311593058729984,2012-10-30 12:00:00,no media,False,False,no media,0.0,0.0,0.0,Millions without  power  in US after Hurricane Sandy: #Sandy  is the largest storm-related  outage  in #ConEd  history...  http:// bit.ly/V4ZyQz  ,/ApluPean/status/263311593058729984,21542028.0,ApluPean,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history V ZyQz,Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd history V ZyQz ,Millions power storm outage history V ,US Hurricane Sandy Sandy ConEd ZyQz ,US ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.41,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,2052,263318027469213696,2012-10-30 12:00:00,no media,False,False,no media,0.0,0.0,0.0,# apps  Millions without  power  in US after Hurricane Sandy - #Sandy  is the largest storm-related  outage  in #ConEd  hist...  http:// ow.ly/2sWA4J  ,/psdwordpress/status/263318027469213696,76295423.0,psdwordpress,apps Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd hist ow sWA J,apps Millions without power US Hurricane Sandy Sandy largest storm related outage ConEd hist ow sWA J ,apps Millions power storm outage hist ,US Hurricane Sandy Sandy ConEd sWA J ,US ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.41,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,2441,263323710973423616,2012-10-30 12:00:00,True,False,False,True,1.0,1.0,12.0,We have the latest numbers from @ConEdison  of  power   outages  affecting New York City.  http:// bit.ly/SkKyvM    #Sandy,/NYDailyNews/status/263323710973423616,9763482.0,NYDailyNews,We latest numbers ConEdison power outages affecting New York City SkKyvM Sandy,We latest number ConEdison power outage affecting New York City SkKyvM Sandy ,number power outage ,ConEdison New York City SkKyvM Sandy ,New York City ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.41,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,277,263323756812976128,2012-10-30 12:00:00,no media,False,False,no media,0.0,0.0,0.0,RT @nydailynews : We have the latest numbers from @ConEdison  of  power   outages  affecting New York City.  http:// bit.ly/SkKyvM    #Sandy,/IamLeroyJonesJr/status/263323756812976128,57842498.0,IamLeroyJonesJr,RT nydailynews We latest numbers ConEdison power outages affecting New York City SkKyvM Sandy,RT nydailynews We latest number ConEdison power outage affecting New York City SkKyvM Sandy ,nydailynews number power outage ,RT ConEdison New York City SkKyvM Sandy ,New York City ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.41,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,3583,263342168524083200,2012-10-30 14:00:00,no media,False,False,no media,0.0,0.0,0.0,@ ConEdison  How long will it take New Rochelle customers to restore  power ? Who should be contacted to report  outage  since yest?,/OneStyleataTime/status/263342168524083200,91517280.0,OneStyleataTime,ConEdison How long take New Rochelle customers restore power Who contacted report outage since yest,ConEdison How long take New Rochelle customer restore power Who contacted report outage since yest ,customer power report outage yest ,ConEdison New Rochelle ,New Rochelle ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.95,40.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
