,index,ID,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet,lemmed_tweet,nouns,proper_nouns,geopolitical_ents
1783,2671,358582115509608451,2013-07-20 09:00:00,no media,False,False,no media,0.0,0.0,0.0,"Hey @ConEdison , @RCNconnects  is having an  outage  impacting many customers due to  power  - when will it be fixed?",/Jishywa/status/358582115509608451,34072496.0,Jishywa,"Hey @ConEdison , @RCNconnects is having an outage impacting many customer due to power - when will it be fixed ? ",outage customer power ,@ConEdison ,
1784,1029,358582257163841536,2013-07-20 09:00:00,no media,False,False,no media,0.0,1.0,0.0,Fix my WiFi now RT@RCNconnects : NY  Outage  due to heat related  power   outages . RCN will work to restore service when  ConEd  allows access,/shk79/status/358582257163841536,108115014.0,shk79,Fix my WiFi now RT @RCNconnects : NY Outage due to heat related power outage . RCN will work to restore service when ConEd allows access ,@RCNconnects Outage heat power outage service access ,WiFi RT NY RCN ConEd ,
1785,2076,358649124985380864,2013-07-20 14:00:00,no media,False,False,no media,0.0,1.0,0.0,"@ ConEdison ,  we have a  power   outage  in new hyde park,  11040. Its hot,  we have elderly people here,  and we're fasting all day.  Help us!!!",/HAhmed_MD/status/358649124985380864,28068723.0,HAhmed_MD,"@ ConEdison , we have a power outage in new hyde park , 11040 . Its hot , we have elderly people here , and we're fasting all day . Help u ! ! ! ",power outage park people day ,ConEdison ,
1786,2887,358686632540504064,2013-07-20 16:00:00,no media,False,False,no media,0.0,0.0,0.0,Thanks @ConEdison  for fixing this problem. Nothing worse than a  power   outage  in a 100deg weather. Sigh!,/mumsiki/status/358686632540504064,422972184.0,mumsiki,Thanks @ConEdison for fixing this problem . Nothing worse than a power outage in a 100deg weather . Sigh ! ,problem Nothing power outage weather ,@ConEdison Sigh ,
1787,2563,359350389272879104,2013-07-22 12:00:00,True,False,False,True,0.0,0.0,0.0,"# ConEd  continues work on #Scarsdale  #power   outage 
 http:// on.wsj.com/15ABuqn  ",/NewYorkAREA/status/359350389272879104,320980727.0,NewYorkAREA,# ConEd continues work on #Scarsdale #power outage http :/ / on.wsj.com/15ABuqn ,ConEd work power outage http on.wsj.com/15ABuqn ,,
1788,3688,362607661696552960,2013-07-31 12:00:00,no media,False,False,no media,0.0,1.0,0.0,"@ ConEdison  are there any  power   outages  in Flatbush, Brooklyn area right now? Half of the electricity in my house is out",/spicyruchiroll/status/362607661696552960,249745013.0,spicyruchiroll,"@ ConEdison are there any power outage in Flatbush , Brooklyn area right now ? Half of the electricity in my house is out ",power outage area Half electricity house ,ConEdison Flatbush Brooklyn ,Flatbush Brooklyn 
1789,1463,365934807882014721,2013-08-09 16:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd  is responding to a #poweroutage  in #StatenIsland . To report a loss of service, contact  ConEd  1-800-752-6633 or  http://www. coned.com  ",/blackout_box/status/365934807882014721,1012625161.0,blackout_box,"ConEd is responding to a #poweroutage in #StatenIsland . To report a loss of service , contact ConEd 1-800-752-6633 or http://www . coned.com ",ConEd poweroutage loss service contact ,StatenIsland ConEd http://www ,
1790,64,368484605394841600,2013-08-16 17:00:00,no media,False,False,no media,0.0,0.0,0.0,Getting reports of  power   outage  at Clemente Plaza. Working to make sure  power  is restored as soon as possible @ConEdison,/StephenLevin33/status/368484605394841600,435094186.0,StephenLevin33,Getting report of power outage at Clemente Plaza . Working to make sure power is restored a soon a possible @ConEdison ,report power outage power @ConEdison ,Clemente Plaza ,
1791,1086,370019415917465600,2013-08-20 23:00:00,no media,False,False,no media,0.0,0.0,1.0,Seems like 170 apts at Smith Houses are impacted by  outage .  ConEd  says it's working to restore  power .,/DanielSquadron/status/370019415917465600,309178614.0,DanielSquadron,Seems like 170 apts at Smith Houses are impacted by outage . ConEd say it's working to restore power . ,apts outage ConEd power ,Smith Houses ,
1792,2337,371828028856213504,2013-08-25 22:00:00,no media,False,False,no media,0.0,0.0,1.0,Another  power   outage  at Smith Houses. 160 units affected. Working with NYCHA and  ConEd . #LES,/DanielSquadron/status/371828028856213504,309178614.0,DanielSquadron,Another power outage at Smith Houses . 160 unit affected . Working with NYCHA and ConEd . #LES ,power outage unit ,Smith Houses NYCHA ConEd LES ,
1793,1295,371831656161619968,2013-08-25 23:00:00,no media,False,False,no media,0.0,0.0,0.0,ConEd  crew on way to Smith Houses to address  power   outage . #LES  #NYCHA,/DanielSquadron/status/371831656161619968,309178614.0,DanielSquadron,ConEd crew on way to Smith Houses to address power outage . #LES #NYCHA ,ConEd crew way power outage # NYCHA ,Smith Houses LES ,
1794,1190,372313412660764672,2013-08-27 07:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd  responding to  power   outage  in Williamsbridge, BX. To report loss of service, contact  ConEd : 1-800-752-6633 or  http://www. coned.com  ",/sumitg2386/status/372313412660764672,143361936.0,sumitg2386,"ConEd responding to power outage in Williamsbridge , BX . To report loss of service , contact ConEd : 1-800-752-6633 or http://www . coned.com ",ConEd power outage loss service contact ConEd ,Williamsbridge BX http://www ,Williamsbridge BX 
1795,4191,372757820800008192,2013-08-28 12:00:00,no media,False,False,no media,0.0,0.0,0.0,A  ConEd  crew is on their way to 50th Street and 13th Avenue to assess the  power   outage . They'll give us an estimate of how long it will take,/NYCGreenfield/status/372757820800008192,104589290.0,NYCGreenfield,A ConEd crew is on their way to 50th Street and 13th Avenue to ass the power outage . They'll give u an estimate of how long it will take ,crew way 13th power outage estimate ,ConEd Street Avenue ,
1796,2885,372759731070599169,2013-08-28 12:00:00,no media,False,False,no media,0.0,0.0,0.0,@ NYCGreenfield : A  ConEd  crew is on their way to 50th Street and 13th Avenue to assess the  power   outage . They'll give us an estimate of how l,/Willihock/status/372759731070599169,1134885757.0,Willihock,@ NYCGreenfield : A ConEd crew is on their way to 50th Street and 13th Avenue to ass the power outage . They'll give u an estimate of how l ,crew way 13th power outage estimate l ,NYCGreenfield ConEd Street Avenue ,
1797,1002,378322081349636096,2013-09-12 20:00:00,no media,False,False,no media,0.0,1.0,6.0,Staten Island: Multiple  power   outages  being reported now throughout Staten Island due to the weather condition.  ConEd  crews assigned.,/NYCityAlerts/status/378322081349636096,487198119.0,NYCityAlerts,Staten Island : Multiple power outage being reported now throughout Staten Island due to the weather condition . ConEd crew assigned . ,power outage weather condition ConEd crew ,Staten Island Multiple Staten Island ,Staten Island 
1798,3239,378395730660323328,2013-09-13 01:00:00,no media,False,False,no media,0.0,0.0,0.0,Bronx: Pitman Ave & Wilder Ave. Large  power   outage  being reported in the area. NYPD calling a level 1 mobilization.  ConEd  responding.,/NYCityAlerts/status/378395730660323328,487198119.0,NYCityAlerts,Bronx : Pitman Ave & Wilder Ave . Large power outage being reported in the area . NYPD calling a level 1 mobilization . ConEd responding . ,power outage area NYPD level mobilization ConEd ,Bronx Pitman Ave Wilder Ave ,Bronx 
1799,136,378473255381655553,2013-09-13 07:00:00,no media,False,False,no media,0.0,0.0,1.0,Tree knocks down  power  lines in #wakefield  causing major #poweroutage . Tune now to @news12bx  for #coned  update.  pic.twitter.com/ZZWXBkVGXy,/amyyensi/status/378473255381655553,72613712.0,amyyensi,Tree knock down power line in #wakefield causing major #poweroutage . Tune now to @news12bx for #coned update . pic.twitter.com/ZZWXBkVGXy ,Tree power line wakefield poweroutage update pic.twitter.com/ZZWXBkVGXy ,Tune ,
1800,3668,382829317375680512,2013-09-25 07:00:00,no media,False,False,no media,0.0,0.0,0.0,MetroNorth announcing New Haven service being restored between Grand Central and Stamford after  ConEd   power   outage . #1010WINS,/SandbergSteve/status/382829317375680512,439321901.0,SandbergSteve,MetroNorth announcing New Haven service being restored between Grand Central and Stamford after ConEd power outage . #1010WINS ,service power outage ,MetroNorth New Haven Grand Central Stamford ConEd ,New Haven Stamford 
1801,2947,382878423410282496,2013-09-25 10:00:00,no media,False,False,no media,0.0,0.0,0.0,"Hey  ConEd , thanks for the  power   outage  thats making me get off the train in Stamford and wait with upwards of 200 pissed off New Yorkers.",/timmarylane4/status/382878423410282496,258361218.0,timmarylane4,"Hey ConEd , thanks for the power outage thats making me get off the train in Stamford and wait with upwards of 200 pissed off New Yorkers . ",thanks power outage train upwards ,Hey ConEd Stamford New Yorkers ,Stamford 
1802,1167,383164427056340992,2013-09-26 05:00:00,no media,False,False,no media,0.0,0.0,0.0,# MetroNorth  spokesperson tells #news12ct  they're working with #ConEd  to figure out a temporary fix to the  power   outage .,/KPRC2Brandon/status/383164427056340992,79229612.0,KPRC2Brandon,# MetroNorth spokesperson tell #news12ct they're working with #ConEd to figure out a temporary fix to the power outage . ,spokesperson fix power outage ,MetroNorth ConEd ,
1803,3216,383719828072062976,2013-09-27 18:00:00,no media,True,False,no media,0.0,1.0,0.0,@EunesGB Hourly train service frm all New Haven Line stations this weekend 9/28-29 due to the  ConEd   power   outage  See  http:// bit.ly/S5Cxrf  ,/MetroNorth/status/383719828072062976,101803450.0,MetroNorth,@EunesGB Hourly train service frm all New Haven Line station this weekend 9/28- 29 due to the ConEd power outage See http :/ / bit.ly/S5Cxrf ,train service Line station weekend power outage http bit.ly/S5Cxrf ,@EunesGB New Haven ConEd ,
1804,4057,385547544543375360,2013-10-02 19:00:00,no media,False,False,no media,0.0,0.0,0.0,@ MTA  these  power   outages  need to stop! Get this sorted out and fast! #NoMoreTrains  #ConEd,/stroumboulis/status/385547544543375360,33324954.0,stroumboulis,@ MTA these power outage need to stop ! Get this sorted out and fast ! #NoMoreTrains #ConEd ,power outage NoMoreTrains # ConEd ,MTA ,
1805,1733,387300086507524097,2013-10-07 15:00:00,no media,False,False,no media,0.0,0.0,0.0,"Severe rain/windstorms to hit #NYC  today.  In the event of  power   outages , avoid downed  power  lines and contact @ConEdison  at 1-800-752-6633.",/FCabreraNY/status/387300086507524097,145677537.0,FCabreraNY,"Severe rain / windstorm to hit #NYC today . In the event of power outage , avoid downed power line and contact @ConEdison at 1-800-752-6633 . ",rain windstorm today event power outage power line contact ,NYC @ConEdison ,
1806,3357,387593387572232192,2013-10-08 11:00:00,no media,False,False,no media,0.0,0.0,1.0,"ConEd  fixes train  power   outage 
 http:// bloom.bg/GCObua  ",/NewYorkAREA/status/387593387572232192,320980727.0,NewYorkAREA,ConEd fix train power outage http :/ / bloom.bg/GCObua ,ConEd fix train power outage http bloom.bg/GCObua ,,
1807,372,394816628170293248,2013-10-28 09:00:00,no media,False,False,no media,0.0,0.0,0.0,METRO-NORTH HEARING:  Power   outage  on New Haven line to be questioned. Will #ConEd  suffer any consequences?  http:// bit.ly/1dhwRpS  ,/News12WC/status/394816628170293248,38167858.0,News12WC,METRO-NORTH HEARING : Power outage on New Haven line to be questioned . Will #ConEd suffer any consequence ? http :/ / bit.ly/1dhwRpS ,HEARING Power outage line consequence http bit.ly/1dhwRpS ,METRO NORTH New Haven ConEd ,New Haven 
1808,1272,394856159816859648,2013-10-28 12:00:00,no media,False,False,no media,0.0,0.0,0.0,METRO-NORTH HEARING:  Power   outage  on New Haven line to be questioned. Will #ConEd  suffer any consequences?  http:// bit.ly/17rTAhY  ,/News12HV/status/394856159816859648,39279014.0,News12HV,METRO-NORTH HEARING : Power outage on New Haven line to be questioned . Will #ConEd suffer any consequence ? http :/ / bit.ly/17rTAhY ,HEARING Power outage line consequence http ,METRO NORTH New Haven ConEd ,New Haven 
1809,2093,395001377207746560,2013-10-28 21:00:00,no media,False,False,no media,0.0,1.0,2.0,Connecticut Leaders Frustrated Over  ConEd ’s Unwillingness to Compensate Commuters for  Power   Outage   http:// bit.ly/1awduqO    #ctnewsjunkie,/ctnewsjunkie/status/395001377207746560,15267663.0,ctnewsjunkie,Connecticut Leaders Frustrated Over ConEd ’ s Unwillingness to Compensate Commuters for Power Outage http :/ / bit.ly/1awduqO #ctnewsjunkie ,Leaders Unwillingness http ctnewsjunkie ,Connecticut ConEd s Compensate Commuters Power Outage ,
1810,652,401708495449653248,2013-11-16 08:00:00,no media,False,False,no media,0.0,0.0,0.0,"# NY   ConEd  responding to a  power   outage  in the Bronx. To report a loss of service, contact  ConEd  1-800-752-6633 or  http://www. coned.com  ",/Citizen_Force/status/401708495449653248,1362349975.0,Citizen_Force,"# NY ConEd responding to a power outage in the Bronx . To report a loss of service , contact ConEd 1-800-752-6633 or http://www . coned.com ",power outage loss service contact ,NY ConEd Bronx ConEd http://www ,Bronx 
1811,3218,403303190977732608,2013-11-20 18:00:00,no media,False,False,no media,1.0,5.0,0.0,"Ok, #PR38  let's get started with crisis management on social. Q1: How do you think @ConEdison  handled the  power   outage  during/after Sandy?",/janetcap/status/403303190977732608,16634353.0,janetcap,"Ok , #PR38 let's get started with crisis management on social . Q1 : How do you think @ConEdison handled the power outage during / after Sandy ? ",crisis management Q1 power outage ,PR38 @ConEdison Sandy ,
1812,4251,405459291907190785,2013-11-26 17:00:00,no media,False,False,no media,0.0,1.0,0.0,"@ ConEdison  WHAT DO WE HAVE TO DO TO GET YOU TO FIX THE  POWER  IN THE BRONX? Seriously, UNACCEPTABLE TO HAVE THIS MANY  OUTAGES  IN NYC",/BryanMBowden/status/405459291907190785,474549197.0,BryanMBowden,"@ ConEdison WHAT DO WE HAVE TO DO TO GET YOU TO FIX THE POWER IN THE BRONX ? Seriously , UNACCEPTABLE TO HAVE THIS MANY OUTAGES IN NYC ",POWER BRONX OUTAGES ,ConEdison UNACCEPTABLE NYC ,
1813,854,405656494022348800,2013-11-27 06:00:00,no media,False,False,no media,0.0,2.0,0.0,@ ConEdison   power   outage  on Riverside Drive in Beechurst,/FCanicatti/status/405656494022348800,626399194.0,FCanicatti,@ ConEdison power outage on Riverside Drive in Beechurst ,power outage ,ConEdison Riverside Drive Beechurst ,Beechurst 
1814,4273,405880262967697408,2013-11-27 21:00:00,no media,True,False,no media,0.0,1.0,0.0,@ ConEdison   power   outage  again help at riverside drive in Whitestone,/FCanicatti/status/405880262967697408,626399194.0,FCanicatti,@ ConEdison power outage again help at riverside drive in Whitestone ,power outage riverside drive ,ConEdison Whitestone ,Whitestone 
1815,57,405880943141203968,2013-11-27 21:00:00,no media,True,False,no media,0.0,0.0,0.0,@ ConEdison   power   outage  again on riverside drive on beechhurst ny,/FCanicatti/status/405880943141203968,626399194.0,FCanicatti,@ ConEdison power outage again on riverside drive on beechhurst ny ,power outage riverside drive beechhurst ,ConEdison ,
1816,2946,405883301527048193,2013-11-27 21:00:00,no media,False,False,no media,0.0,1.0,0.0,@ ConEdison   please come to 70 east 10 st Brooklyn right now to fix the  power   outage ! Whole building is out! Thanks!,/morsels/status/405883301527048193,14038942.0,morsels,@ ConEdison please come to 70 east 10 st Brooklyn right now to fix the power outage ! Whole building is out ! Thanks ! ,east st power outage building Thanks ,ConEdison Brooklyn ,Brooklyn 
1817,2812,406063244537638913,2013-11-28 09:00:00,no media,False,False,no media,0.0,0.0,0.0,Be sure to report  power   outages  to @ConEdison  so u can cook ur birds in time! Call 1-800-75- CONED  or  http://www. coned.com   . #westchester,/westchestergov/status/406063244537638913,117221554.0,westchestergov,Be sure to report power outage to @ConEdison so u can cook ur bird in time ! Call 1-800- 75 - CONED or http://www . coned.com . #westchester ,power outage bird time CONED # westchester ,@ConEdison http://www ,
1818,61,406215314461179904,2013-11-28 19:00:00,no media,False,False,no media,0.0,0.0,0.0,The neighborhood is running on half  power  #Williamsburg  #coned  #poweroutage,/scott_brasher/status/406215314461179904,43256481.0,scott_brasher,The neighborhood is running on half power #Williamsburg #coned #poweroutage ,neighborhood half power poweroutage ,Williamsburg ,
1819,2981,409041273887027200,2013-12-06 14:00:00,no media,False,False,no media,0.0,0.0,0.0,Want to know how to report a  power   outage ? See this informational video:  http:// bit.ly/SokboL    #ConEdison,/ConEdison/status/409041273887027200,20262083.0,ConEdison,Want to know how to report a power outage ? See this informational video : http :/ / bit.ly/SokboL #ConEdison ,power outage video http ,ConEdison ,
1820,802,409502004902629377,2013-12-07 20:00:00,no media,False,False,no media,0.0,0.0,0.0,"@ ConEdison   Power   Outage  - Bellerose, Floral Park, Glen Oaks. 1,100+ customers without  power . Estimate restore time is 1am, 12/08/13 Sun.",/700MHz/status/409502004902629377,30269522.0,700MHz,"@ ConEdison Power Outage - Bellerose , Floral Park , Glen Oaks . 1,100+ customer without power . Estimate restore time is 1am , 12/08 / 13 Sun . ",customer power restore time am ,ConEdison Power Outage Bellerose Floral Park Glen Oaks Estimate Sun ,
1821,1047,411562672140722176,2013-12-13 13:00:00,no media,True,False,no media,2.0,0.0,2.0,# ConEdison  preparing for #snow . What YOU need to do. Animation explains how @ConEdison  responds to  power   outages :  http:// bit.ly/18GPgZv  ,/westchestergov/status/411562672140722176,117221554.0,westchestergov,# ConEdison preparing for #snow . What YOU need to do . Animation explains how @ConEdison responds to power outage : http :/ / bit.ly/18GPgZv ,snow Animation power outage http bit.ly/18GPgZv ,ConEdison @ConEdison ,
1822,3537,412206786784292864,2013-12-15 08:00:00,no media,True,False,no media,0.0,1.0,0.0,.@mmdevoe  @CommunityBoard1  reported  outage  to @ConEdison  and received auto-call informing me  power  restoration scheduled for 2pm,/ProulxReview/status/412206786784292864,80867152.0,ProulxReview,. @mmdevoe @CommunityBoard1 reported outage to @ConEdison and received auto-call informing me power restoration scheduled for 2pm ,outage auto call power restoration pm ,@CommunityBoard1 @ConEdison ,
1823,900,413364766871420929,2013-12-18 12:00:00,no media,False,False,no media,0.0,1.0,0.0,@ JeffCMays  do you know anything about current @ConEdison   outages  in Harlem?  On w129th no  power  or heat since yesterday,/jkreiner/status/413364766871420929,42860438.0,jkreiner,@ JeffCMays do you know anything about current @ConEdison outage in Harlem ? On w129th no power or heat since yesterday ,JeffCMays anything outage w129th power heat yesterday ,@ConEdison Harlem ,Harlem 
1824,4238,414264452285210624,2013-12-21 00:00:00,no media,False,False,no media,0.0,0.0,0.0,"""Blackout! On the Upper West Side."" #uws  #blackout  #poweroutage  #coned @West 80th Street, UWS  http:// instagram.com/p/iK_huDPqef/  ",/discodamon/status/414264452285210624,18026902.0,discodamon,""" Blackout ! On the Upper West Side . "" #uws #blackout #poweroutage #coned @West 80th Street , UWS http :/ / instagram.com/p/iK_huDPqef/ ",poweroutage instagram.com/p/iK_huDPqef/ ,Blackout Upper West Side Street UWS ,
1825,1587,414451938642915328,2013-12-21 12:00:00,no media,False,False,no media,0.0,0.0,0.0,"""Street Spaghetti"" #coned  #blackout  #poweroutage  #uws @West 80th Street, UWS  http:// instagram.com/p/iMUyRGPqYJ/  ",/discodamon/status/414451938642915328,18026902.0,discodamon,""" Street Spaghetti "" #coned #blackout #poweroutage #uws @West 80th Street , UWS http :/ / instagram.com/p/iMUyRGPqYJ/ ",# poweroutage uws ,Street Spaghetti 80th Street UWS ,
1826,4233,414581898930057216,2013-12-21 21:00:00,no media,False,False,no media,0.0,0.0,1.0,"Hey @ConEdison  , any update on the  power   outage  in @FultonFerry  and Dumbo brooklyn ? We don't see any trucks here but @FDNY  and NYPD are",/alannaaroazzi/status/414581898930057216,66655932.0,alannaaroazzi,"Hey @ConEdison , any update on the power outage in @FultonFerry and Dumbo brooklyn ? We don't see any truck here but @FDNY and NYPD are ",update power outage brooklyn truck ,@ConEdison @FultonFerry Dumbo @FDNY NYPD ,
1827,4347,414587073249558528,2013-12-21 21:00:00,no media,False,False,no media,0.0,0.0,0.0,"here in NYC,  ConEd  advises you to call them with any  power   outages . which is great, since I cant charge my damn phone! #LiberalLogic",/ReckRoom73/status/414587073249558528,636376844.0,ReckRoom73,"here in NYC , ConEd advises you to call them with any power outage . which is great , since I cant charge my damn phone ! #LiberalLogic ",power outage phone ,NYC ConEd LiberalLogic ,NYC 
1828,2868,414892547983822848,2013-12-22 17:00:00,no media,False,False,no media,1.0,0.0,3.0,Manhattan: 59 West 46 St. FDNY reporting a  power   outage  in Times Square hotel caused by a manhole fire. 100 guests evacuated.  ConEd  on scene,/NYCityAlerts/status/414892547983822848,487198119.0,NYCityAlerts,Manhattan : 59 West 46 St . FDNY reporting a power outage in Times Square hotel caused by a manhole fire . 100 guest evacuated . ConEd on scene ,St FDNY power outage hotel manhole fire guest ConEd scene ,Manhattan West Times Square ,Manhattan 
1829,617,418818599067738112,2014-01-02 13:00:00,no media,False,False,no media,0.0,0.0,3.0,"Download #ConEdison 's iPhone & Android app, to check  power   outage  statuses & our interactive  outage  map:  http:// bit.ly/JwjkAZ  ",/ConEdison/status/418818599067738112,20262083.0,ConEdison,"Download #ConEdison ' s iPhone & Android app , to check power outage status & our interactive outage map : http :/ / bit.ly/JwjkAZ ",app power outage status outage map ,Download ConEdison s iPhone Android http bit.ly/JwjkAZ ,
1830,422,418868282419347456,2014-01-02 17:00:00,no media,False,False,no media,1.0,0.0,0.0,# ConEdison  using #app  to communicate #power   outages  & interactive  outage  map:  http:// bit.ly/JwjkAZ    #socialmedia  #technology  #smartgrid,/OpenADRAlliance/status/418868282419347456,1330080210.0,OpenADRAlliance,# ConEdison using #app to communicate #power outage & interactive outage map : http :/ / bit.ly/JwjkAZ #socialmedia #technology #smartgrid ,app power outage outage map # technology # smartgrid ,ConEdison http bit.ly/JwjkAZ ,
1831,1580,419095598256914432,2014-01-03 08:00:00,no media,False,False,no media,0.0,0.0,0.0,"Power   outages  appear to be spreading.  ConEd  now reporting  1,469 customers without electricity. Anyone have info on warming centers?",/mschwirtz/status/419095598256914432,29478953.0,mschwirtz,"Power outage appear to be spreading . ConEd now reporting 1,469 customer without electricity . Anyone have info on warming center ? ",Power outage ConEd customer electricity Anyone info center ,,
1832,4121,419157321365716993,2014-01-03 12:00:00,no media,False,False,no media,0.0,1.0,0.0,# News12  experiencing a  power  #outage  but #ConEdison  has been notified  pic.twitter.com/EKrmitlBLY,/News12BX/status/419157321365716993,38250495.0,News12BX,# News 12 experiencing a power #outage but #ConEdison ha been notified pic.twitter.com/EKrmitlBLY ,News power outage pic.twitter.com/EKrmitlBLY ,ConEdison ,
1833,2833,419157494208806913,2014-01-03 12:00:00,no media,False,False,no media,1.0,0.0,3.0,# News12  experiencing a  power  #outage  but #ConEdison  has been notified  pic.twitter.com/nvBoaCITEP,/News12BK/status/419157494208806913,38259234.0,News12BK,# News 12 experiencing a power #outage but #ConEdison ha been notified pic.twitter.com/nvBoaCITEP ,News power outage ,ConEdison ,
1834,2693,419162957562785792,2014-01-03 12:00:00,no media,True,False,no media,0.0,0.0,0.0,“@News12BX : #News12  experiencing a  power  #outage  but #ConEdison  has been notified  pic.twitter.com/bXLSTYghJw ”,/aimerodnews/status/419162957562785792,919568275.0,aimerodnews,“ @News12BX : #News12 experiencing a power #outage but #ConEdison ha been notified pic.twitter.com/bXLSTYghJw ” ,“ power outage ,ConEdison ,
1835,1794,419302071188201472,2014-01-03 21:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd   Power   outages  affecting 9 buildings on 168th & Clay Ave. the cause is unknown, about 188 customers without  power  at this time. #Bronx",/aimerodnews/status/419302071188201472,919568275.0,aimerodnews,"ConEd Power outage affecting 9 building on 168th & Clay Ave . the cause is unknown , about 188 customer without power at this time . #Bronx ",outage building 168th cause customer power time ,ConEd Power Clay Ave Bronx ,Bronx 
1836,473,420366431729885184,2014-01-06 20:00:00,no media,False,False,no media,1.0,0.0,0.0,Over FOUR HOURS and not even an update as to  power   outage  status. #forshame  @ConEdison,/bananaballs/status/420366431729885184,16439423.0,bananaballs,Over FOUR HOURS and not even an update a to power outage status . #forshame @ConEdison ,HOURS update power outage status ,@ConEdison ,
1837,236,420536891268558848,2014-01-07 07:00:00,no media,False,False,no media,0.0,0.0,0.0,# NYC   #StatenIsland  #Richmond   Power   Outage  Woodrow Section #ConEd  reporting approx 950 customers without  power  in #ZIP  10312,/KandHSecurity/status/420536891268558848,1618051734.0,KandHSecurity,# NYC #StatenIsland #Richmond Power Outage Woodrow Section #ConEd reporting approx 950 customer without power in #ZIP 10312 ,# Section ConEd reporting approx customer power ZIP ,NYC StatenIsland Richmond Power Outage Woodrow ,
1838,866,420624980729397248,2014-01-07 13:00:00,no media,True,False,no media,0.0,0.0,0.0,"@ ConEdison  we reported online, it is on the  outage  map. We keep getting calls saying the restoration is pushed back.  power  is still out.",/FourPoundsFlour/status/420624980729397248,8780622.0,FourPoundsFlour,"@ ConEdison we reported online , it is on the outage map . We keep getting call saying the restoration is pushed back . power is still out . ",outage map call restoration power ,ConEdison ,
1839,1365,420685812876193792,2014-01-07 17:00:00,no media,False,False,no media,0.0,0.0,0.0,Partial  power   outage  here in Brooklyn.  #coned  it is cold!,/JoeNagler/status/420685812876193792,263150293.0,JoeNagler,Partial power outage here in Brooklyn . #coned it is cold ! ,power outage # ,Brooklyn ,Brooklyn 
1840,3590,421295864544378880,2014-01-09 10:00:00,no media,False,False,no media,0.0,0.0,0.0,"After an earlier switch problem, @ConEdison  has restored  power  in #Bayside . Plz call 1-800-752-6633 or DM me to report a  power   outage",/nily/status/421295864544378880,257302726.0,nily,"After an earlier switch problem , @ConEdison ha restored power in #Bayside . Plz call 1-800-752-6633 or DM me to report a power outage ",switch problem power power outage ,@ConEdison ,
1841,3570,422535808181350400,2014-01-12 20:00:00,no media,False,False,no media,0.0,1.0,0.0,"Random  power   outage . No @goldenglobes . Alone I wait, indefinitely, for  conedison  so I hold a…  http:// instagram.com/p/jFw2QLkZwG/  ",/erinnelson21/status/422535808181350400,52539007.0,erinnelson21,"Random power outage . No @goldenglobes . Alone I wait , indefinitely , for conedison so I hold a … http :/ / instagram.com/p/jFw2QLkZwG/ ",power outage conedison … http ,,
1842,4220,424692768036777984,2014-01-18 19:00:00,no media,False,False,no media,0.0,0.0,0.0,Staten Island #NYC  #NYPD   Power   Outage . @ConEdison  reporting a  power   outage  in zip codes 10312 and 10314,/KandHSecurity/status/424692768036777984,1618051734.0,KandHSecurity,Staten Island #NYC #NYPD Power Outage . @ConEdison reporting a power outage in zip code 10312 and 10314 ,# power outage zip code ,Staten Island NYC NYPD Power Outage @ConEdison ,
1843,3883,424720130808229888,2014-01-18 20:00:00,no media,False,False,no media,0.0,0.0,0.0,"Still no electricity and no heat, getting cold....#poweroutage  #statenisland  10312, 10314 @ConEdison",/SILifestyle/status/424720130808229888,394888077.0,SILifestyle,"Still no electricity and no heat , getting cold ... #poweroutage #statenisland 10312 , 10314 @ConEdison ",electricity heat poweroutage statenisland ,@ConEdison ,
1844,4032,425746849199566848,2014-01-21 16:00:00,no media,False,False,no media,0.0,0.0,1.0,".@ConEdison  customers can report downed  power  lines,  outages  & check service restoration status at  http://www. coned.com    or 1-800-75- CONED",/CityofYonkers/status/425746849199566848,36124310.0,CityofYonkers,". @ConEdison customer can report downed power line , outage & check service restoration status at http://www . coned.com or 1-800- 75 - CONED ",@ConEdison customer power line outage service restoration status CONED ,http://www ,
1845,1412,425753885891104768,2014-01-21 17:00:00,no media,True,False,no media,0.0,1.0,0.0,@ ConEdison  why you talkin  power   outages  on a day like today?  It's not like I'm running the AC,/waynegblum/status/425753885891104768,95529797.0,waynegblum,@ ConEdison why you talkin power outage on a day like today ? It's not like I'm running the AC ,power outage day today ,ConEdison AC ,
1846,927,425796628294168576,2014-01-21 20:00:00,no media,False,False,no media,0.0,1.0,0.0,@ ConEdison   Power   outage  (SI)10312 area of Richmond Av & Hylan Blvd.,/MikeWReilly/status/425796628294168576,758285982.0,MikeWReilly,@ ConEdison Power outage ( SI ) 10312 area of Richmond Av & Hylan Blvd . ,outage area ,ConEdison Power SI Richmond Av Hylan Blvd ,
